imageFilename,building_1,person_1,vehicle_1,weapon_1
840.jpg,-1,50,-1,-1
841.jpg,-1,-1,-1,22
842.jpg,-1,71,-1,120
843.jpg,-1,1,-1,38
844.jpg,-1,219,-1,172
845.jpg,-1,111,-1,-1
846.jpg,-1,23,-1,103
847.jpg,-1,136,-1,4
848.jpg,-1,-1,-1,1
849.jpg,-1,58,-1,115
850.jpg,-1,61,-1,183
851.jpg,-1,2,-1,-1
852.jpg,-1,75,-1,122
853.jpg,-1,65,-1,14
854.jpg,-1,89,-1,101
855.jpg,-1,-1,-1,14
856.jpg,-1,25,-1,127
857.jpg,-1,133,-1,95
858.jpg,-1,-1,-1,83
859.jpg,-1,-1,-1,14
860.jpg,6,5,-1,-1
861.jpg,-1,13,-1,126
862.jpg,-1,50,-1,147
863.jpg,-1,8,-1,10
864.jpg,33,1,-1,-1
865.jpg,-1,47,-1,-1
866.jpg,-1,1,-1,132
867.jpg,-1,-1,-1,34
868.jpg,63,5,-1,42
869.jpg,-1,57,-1,140
870.jpg,-1,189,-1,-1
871.jpg,-1,107,-1,196
872.jpg,-1,-1,-1,235
873.jpg,-1,81,-1,-1
874.jpg,-1,60,-1,12
875.jpg,-1,122,-1,-1
876.jpg,-1,50,-1,65
877.jpg,-1,-1,-1,34
878.jpg,-1,1,-1,68
879.jpg,-1,2,-1,100
880.jpg,-1,-1,-1,44
881.jpg,-1,2,-1,54
882.jpg,-1,8,-1,122
883.jpg,-1,2,-1,12
884.jpg,-1,32,-1,66
885.jpg,-1,99,-1,1
886.jpg,-1,-1,-1,1
887.jpg,-1,38,-1,94
888.jpg,-1,1,-1,-1
889.jpg,-1,55,-1,-1
890.jpg,-1,101,-1,159
891.jpg,-1,-1,-1,96
892.jpg,-1,65,-1,-1
893.jpg,-1,15,-1,34
894.jpg,-1,188,-1,74
895.jpg,-1,115,-1,97
896.jpg,-1,-1,-1,74
897.jpg,-1,70,-1,-1
898.jpg,-1,20,-1,-1
899.jpg,-1,118,-1,46
900.jpg,-1,11,-1,60
901.jpg,-1,-1,-1,7
902.jpg,-1,-1,-1,4
903.jpg,-1,32,-1,79
904.jpg,-1,106,-1,43
905.jpg,-1,127,-1,105
906.jpg,25,4,-1,84
907.jpg,-1,1,24,122
908.jpg,-1,-1,-1,11
909.jpg,-1,-1,24,-1
910.jpg,-1,11,-1,96
911.jpg,-1,45,-1,86
912.jpg,-1,17,-1,57
913.jpg,-1,124,-1,-1
914.jpg,-1,1,-1,157
915.jpg,-1,-1,-1,1
916.jpg,-1,-1,-1,4
917.jpg,-1,-1,-1,2
918.jpg,-1,18,-1,32
919.jpg,-1,1,-1,70
920.jpg,-1,126,-1,61
921.jpg,-1,-1,-1,10
922.jpg,-1,-1,-1,69
923.jpg,-1,20,-1,91
924.jpg,-1,12,-1,147
925.jpg,-1,36,-1,142
926.jpg,-1,168,-1,78
927.jpg,-1,20,-1,110
928.jpg,-1,47,-1,-1
929.jpg,-1,1,-1,122
930.jpg,-1,29,-1,110
931.jpg,2,135,-1,88
932.jpg,-1,184,-1,-1
933.jpg,-1,44,-1,-1
934.jpg,-1,-1,-1,1
935.jpg,71,1,26,-1
936.jpg,-1,122,-1,9
937.jpg,-1,26,-1,-1
938.jpg,-1,-1,-1,3
939.jpg,-1,27,175,-1
940.jpg,-1,19,-1,109
941.jpg,-1,9,-1,-1
942.jpg,-1,149,-1,68
943.jpg,-1,114,-1,117
944.jpg,-1,57,-1,-1
945.jpg,-1,149,-1,-1
946.jpg,-1,6,-1,125
947.jpg,-1,-1,-1,24
948.jpg,-1,1,-1,104
949.jpg,-1,-1,-1,6
950.jpg,-1,181,-1,111
951.jpg,-1,198,-1,-1
952.jpg,-1,186,-1,26
953.jpg,-1,104,-1,-1
954.jpg,-1,9,-1,86
955.jpg,-1,1,-1,67
956.jpg,1,154,17,-1
957.jpg,-1,68,-1,192
958.jpg,-1,8,-1,156
959.jpg,17,162,-1,31
960.jpg,-1,46,-1,116
961.jpg,-1,28,-1,31
962.jpg,-1,47,-1,12
963.jpg,-1,184,-1,-1
964.jpg,-1,27,-1,-1
965.jpg,-1,-1,-1,6
966.jpg,-1,-1,-1,6
967.jpg,-1,4,-1,25
968.jpg,-1,74,-1,188
969.jpg,-1,32,-1,72
970.jpg,-1,42,-1,95
971.jpg,148,-1,105,-1
972.jpg,-1,73,-1,-1
973.jpg,-1,136,-1,-1
974.jpg,-1,4,-1,108
975.jpg,-1,20,-1,120
976.jpg,-1,55,-1,-1
977.jpg,-1,51,-1,19
978.jpg,-1,-1,-1,12
979.jpg,-1,93,-1,108
980.jpg,-1,47,-1,71
981.jpg,-1,-1,-1,8
982.jpg,-1,196,-1,24
983.jpg,-1,135,-1,-1
984.jpg,-1,-1,-1,11
985.jpg,-1,17,-1,93
986.jpg,-1,137,-1,-1
987.jpg,-1,25,-1,78
988.jpg,-1,-1,-1,17
989.jpg,-1,1,-1,150
990.jpg,-1,204,-1,-1
991.jpg,228,53,-1,121
992.jpg,-1,7,-1,88
993.jpg,-1,30,-1,102
994.jpg,-1,120,-1,-1
995.jpg,-1,60,-1,-1
996.jpg,-1,-1,-1,13
997.jpg,-1,230,-1,-1
998.jpg,-1,41,-1,45
999.jpg,-1,12,-1,67
1000.jpg,-1,-1,-1,6
1001.jpg,-1,182,-1,46
1002.jpg,-1,140,-1,2
1003.jpg,-1,21,-1,2
1004.jpg,-1,49,-1,190
1005.jpg,-1,114,-1,-1
1006.jpg,-1,120,-1,56
1007.jpg,-1,4,-1,86
1008.jpg,-1,41,-1,64
1009.jpg,-1,1,-1,45
1010.jpg,-1,5,-1,-1
1011.jpg,-1,9,-1,146
1012.jpg,-1,24,-1,-1
1013.jpg,-1,-1,-1,29
1014.jpg,-1,197,-1,-1
1015.jpg,192,54,-1,-1
1016.jpg,-1,36,-1,75
1017.jpg,6,177,-1,-1
1018.jpg,-1,4,-1,118
1019.jpg,-1,162,10,-1
1020.jpg,-1,1,-1,85
1021.jpg,-1,191,-1,104
1022.jpg,-1,-1,-1,1
1023.jpg,-1,186,-1,-1
1024.jpg,-1,140,-1,9
1025.jpg,-1,17,-1,-1
1026.jpg,-1,181,-1,89
1027.jpg,-1,208,-1,102
1028.jpg,-1,1,-1,-1
1029.jpg,-1,59,-1,4
1030.jpg,-1,74,-1,70
1031.jpg,-1,1,-1,153
1032.jpg,-1,8,-1,164
1033.jpg,-1,35,164,162
1034.jpg,139,51,-1,-1
1035.jpg,-1,126,-1,14
1036.jpg,-1,80,-1,4
1037.jpg,-1,172,-1,60
1038.jpg,-1,50,-1,-1
1039.jpg,-1,5,-1,1
1040.jpg,152,-1,12,-1
1041.jpg,-1,9,267,-1
1042.jpg,-1,-1,-1,7
1043.jpg,-1,8,-1,31
1044.jpg,-1,130,-1,-1
1045.jpg,-1,17,-1,30
1046.jpg,-1,54,-1,90
1047.jpg,-1,43,-1,115
1048.jpg,-1,-1,-1,14
1049.jpg,-1,-1,-1,4
1050.jpg,-1,-1,-1,35
1051.jpg,-1,-1,-1,6
1052.jpg,-1,-1,-1,1
1053.jpg,-1,1,-1,53
1054.jpg,25,28,-1,85
1055.jpg,-1,92,-1,21
1056.jpg,-1,100,-1,1
1057.jpg,-1,15,-1,46
1058.jpg,-1,159,-1,15
1059.jpg,-1,69,-1,120
1060.jpg,76,165,-1,149
1061.jpg,-1,24,-1,82
1062.jpg,-1,27,-1,2
1063.jpg,-1,95,-1,141
1064.jpg,-1,26,-1,72
1065.jpg,84,42,-1,-1
1066.jpg,-1,-1,-1,174
1067.jpg,-1,-1,-1,1
1068.jpg,-1,125,-1,-1
1069.jpg,-1,37,-1,43
1070.jpg,-1,135,-1,94
1071.jpg,188,121,64,-1
1072.jpg,-1,6,-1,81
1073.jpg,-1,110,-1,93
1074.jpg,-1,40,-1,-1
1075.jpg,-1,118,-1,133
1076.jpg,-1,5,-1,18
1077.jpg,-1,28,-1,55
1078.jpg,-1,57,-1,82
1079.jpg,-1,55,-1,75
1080.jpg,3,13,-1,-1
1081.jpg,-1,65,-1,94
1082.jpg,-1,49,-1,61
1083.jpg,-1,201,-1,-1
1084.jpg,-1,54,-1,-1
1085.jpg,-1,-1,-1,38
1086.jpg,-1,211,-1,209
1087.jpg,-1,7,-1,-1
1088.jpg,-1,1,-1,78
1089.jpg,1,94,-1,-1
1090.jpg,117,105,-1,-1
1091.jpg,-1,57,-1,47
1092.jpg,-1,26,-1,54
1093.jpg,-1,167,-1,107
1094.jpg,-1,145,-1,4
1095.jpg,-1,-1,-1,45
1096.jpg,-1,17,-1,83
1097.jpg,-1,137,-1,188
1098.jpg,-1,221,-1,139
1099.jpg,-1,167,-1,8
1100.jpg,-1,106,-1,43
1101.jpg,214,83,-1,75
1102.jpg,-1,86,-1,-1
1103.jpg,-1,170,-1,-1
1104.jpg,-1,38,-1,75
1105.jpg,-1,49,-1,-1
1106.jpg,-1,-1,-1,1
1107.jpg,-1,52,-1,88
1108.jpg,-1,40,-1,113
1109.jpg,-1,64,-1,1
1110.jpg,-1,16,-1,52
1111.jpg,-1,43,-1,74
1112.jpg,-1,-1,-1,14
1113.jpg,-1,10,-1,50
1114.jpg,-1,189,-1,-1
1115.jpg,-1,43,-1,-1
1116.jpg,-1,126,-1,124
1117.jpg,-1,60,-1,19
1118.jpg,69,-1,-1,-1
1119.jpg,-1,-1,-1,12
1120.jpg,-1,35,-1,61
1121.jpg,-1,37,-1,58
1122.jpg,-1,23,-1,220
1123.jpg,-1,-1,-1,24
1124.jpg,-1,249,-1,-1
1125.jpg,-1,-1,-1,59
1126.jpg,-1,7,-1,47
1127.jpg,-1,230,-1,5
1128.jpg,-1,105,-1,41
1129.jpg,-1,50,-1,50
1130.jpg,-1,50,-1,20
1131.jpg,-1,1,-1,-1
1132.jpg,-1,127,-1,139
1133.jpg,-1,131,-1,146
1134.jpg,-1,8,-1,247
1135.jpg,-1,3,-1,37
1136.jpg,-1,-1,-1,1
1137.jpg,-1,60,-1,-1
1138.jpg,-1,-1,-1,47
1139.jpg,-1,1,-1,58
1140.jpg,-1,-1,-1,14
1141.jpg,-1,148,-1,5
1142.jpg,-1,1,-1,50
1143.jpg,-1,84,-1,72
1144.jpg,-1,41,-1,8
1145.jpg,-1,38,-1,-1
1146.jpg,-1,42,-1,26
1147.jpg,-1,-1,-1,9
1148.jpg,-1,50,-1,137
1149.jpg,-1,-1,-1,12
1150.jpg,-1,-1,-1,18
1151.jpg,-1,8,-1,5
1152.jpg,-1,79,-1,-1
1153.jpg,-1,29,-1,107
1154.jpg,-1,21,-1,100
1155.jpg,-1,230,-1,91
1156.jpg,-1,-1,-1,12
1157.jpg,-1,76,-1,119
1158.jpg,-1,3,-1,118
1159.jpg,-1,-1,-1,71
1160.jpg,-1,89,-1,3
1161.jpg,-1,-1,-1,6
1162.jpg,-1,118,-1,-1
1163.jpg,-1,120,-1,141
1164.jpg,12,53,-1,73
1165.jpg,-1,44,-1,46
1166.jpg,-1,-1,-1,31
1167.jpg,-1,69,-1,95
1168.jpg,-1,-1,-1,16
1169.jpg,-1,-1,-1,2
1170.jpg,-1,39,-1,114
1171.jpg,-1,167,-1,1
1172.jpg,165,14,143,-1
1173.jpg,46,84,-1,60
1174.jpg,-1,80,26,-1
1175.jpg,-1,107,-1,-1
1176.jpg,-1,118,-1,64
1177.jpg,-1,27,-1,24
1178.jpg,-1,-1,-1,14
1179.jpg,-1,18,-1,-1
1180.jpg,-1,-1,-1,4
1181.jpg,-1,10,149,-1
1182.jpg,-1,175,-1,32
1183.jpg,-1,135,-1,60
1184.jpg,-1,26,22,-1
1185.jpg,-1,165,-1,106
1186.jpg,-1,12,-1,101
1187.jpg,-1,67,30,63
1188.jpg,-1,138,-1,48
1189.jpg,75,67,7,91
1190.jpg,26,53,-1,83
1191.jpg,-1,100,-1,18
1192.jpg,-1,28,-1,-1
1193.jpg,-1,1,-1,49
1194.jpg,-1,-1,-1,11
1195.jpg,244,44,-1,162
1196.jpg,-1,29,-1,-1
1197.jpg,-1,6,-1,63
1198.jpg,-1,50,-1,-1
1199.jpg,-1,19,-1,157
1200.jpg,-1,87,-1,-1
1201.jpg,-1,87,-1,1
1202.jpg,1,-1,-1,-1
1203.jpg,-1,121,-1,11
1204.jpg,-1,46,-1,79
1205.jpg,-1,122,-1,-1
1206.jpg,-1,1,-1,140
1207.jpg,-1,89,-1,-1
1208.jpg,-1,40,-1,81
1209.jpg,-1,152,-1,1
1210.jpg,-1,42,-1,8
1211.jpg,-1,15,-1,108
1212.jpg,-1,1,-1,62
1213.jpg,-1,-1,-1,25
1214.jpg,-1,47,-1,355
1215.jpg,-1,1,-1,79
1216.jpg,-1,46,-1,81
1217.jpg,-1,116,11,83
1218.jpg,-1,59,-1,-1
1219.jpg,-1,222,-1,33
1220.jpg,-1,-1,-1,38
1221.jpg,-1,10,-1,-1
1222.jpg,-1,82,-1,81
1223.jpg,216,13,-1,109
1224.jpg,1,165,-1,151
1225.jpg,-1,26,-1,-1
1226.jpg,-1,158,-1,99
1227.jpg,-1,-1,-1,15
1228.jpg,-1,-1,-1,104
1229.jpg,-1,74,-1,-1
1230.jpg,-1,139,-1,-1
1231.jpg,-1,12,-1,213
1232.jpg,-1,70,-1,-1
1233.jpg,-1,38,-1,-1
1234.jpg,-1,19,-1,-1
1235.jpg,-1,-1,-1,77
1236.jpg,-1,179,-1,-1
1237.jpg,-1,46,-1,65
1238.jpg,179,24,-1,-1
1239.jpg,-1,130,-1,20
1240.jpg,-1,156,-1,-1
1241.jpg,-1,12,-1,-1
1242.jpg,-1,-1,-1,14
1243.jpg,-1,-1,-1,24
1244.jpg,-1,71,-1,-1
1245.jpg,-1,16,-1,170
1246.jpg,-1,134,-1,-1
1247.jpg,-1,128,-1,182
1248.jpg,-1,33,-1,45
1249.jpg,-1,-1,-1,7
1250.jpg,-1,71,-1,97
1251.jpg,-1,-1,-1,19
1252.jpg,-1,64,-1,-1
1253.jpg,-1,217,-1,-1
1254.jpg,-1,291,-1,10
1255.jpg,-1,70,-1,118
1256.jpg,-1,111,-1,121
1257.jpg,-1,-1,-1,68
1258.jpg,-1,36,-1,103
1259.jpg,-1,72,-1,57
1260.jpg,-1,72,-1,-1
1261.jpg,-1,39,-1,-1
1262.jpg,-1,104,-1,-1
1263.jpg,-1,89,-1,134
1264.jpg,-1,-1,-1,13
1265.jpg,-1,85,-1,-1
1266.jpg,-1,181,-1,129
1267.jpg,-1,49,-1,-1
1268.jpg,-1,21,-1,-1
1269.jpg,-1,93,-1,100
1270.jpg,-1,45,-1,62
1271.jpg,152,1,-1,124
1272.jpg,-1,39,-1,-1
1273.jpg,-1,148,-1,-1
1274.jpg,-1,165,-1,-1
1275.jpg,-1,174,-1,103
1276.jpg,-1,-1,-1,30
1277.jpg,-1,1,-1,121
1278.jpg,-1,137,-1,35
1279.jpg,-1,31,-1,25
1280.jpg,-1,72,-1,129
1281.jpg,-1,74,-1,129
1282.jpg,-1,129,-1,-1
1283.jpg,-1,159,-1,170
1284.jpg,-1,10,-1,-1
1285.jpg,-1,-1,-1,11
1286.jpg,-1,232,152,105
1287.jpg,-1,153,-1,-1
1288.jpg,1,51,-1,96
1289.jpg,-1,-1,-1,21
1290.jpg,-1,-1,-1,162
1291.jpg,-1,116,-1,-1
1292.jpg,-1,187,-1,-1
1293.jpg,-1,119,-1,207
1294.jpg,-1,21,-1,-1
1295.jpg,-1,109,-1,-1
1296.jpg,-1,-1,-1,61
1297.jpg,-1,1,-1,-1
1298.jpg,-1,25,-1,73
1299.jpg,-1,1,-1,117
1300.jpg,-1,134,-1,177
1301.jpg,-1,168,-1,168
1302.jpg,-1,-1,-1,13
1303.jpg,-1,1,-1,128
1304.jpg,-1,123,-1,-1
1305.jpg,-1,115,-1,122
1306.jpg,-1,-1,-1,60
1307.jpg,-1,164,-1,-1
1308.jpg,-1,118,-1,147
1309.jpg,-1,97,-1,130
1310.jpg,-1,-1,-1,120
1311.jpg,-1,1,-1,-1
1312.jpg,-1,25,-1,40
1313.jpg,-1,-1,-1,96
1314.jpg,-1,-1,-1,125
1315.jpg,-1,4,-1,120
1316.jpg,-1,19,170,139
1317.jpg,-1,1,-1,84
1318.jpg,-1,39,-1,92
1319.jpg,-1,113,-1,7
1320.jpg,-1,37,-1,96
1321.jpg,-1,-1,-1,16
1322.jpg,-1,66,-1,-1
1323.jpg,-1,1,-1,-1
1324.jpg,-1,-1,-1,6
1325.jpg,-1,1,-1,123
1326.jpg,-1,148,-1,102
1327.jpg,-1,41,-1,4
1328.jpg,-1,58,-1,92
1329.jpg,-1,23,-1,105
1330.jpg,-1,-1,-1,4
1331.jpg,-1,19,-1,-1
1332.jpg,-1,-1,-1,47
1333.jpg,-1,-1,-1,20
1334.jpg,-1,69,-1,-1
1335.jpg,-1,77,-1,-1
1336.jpg,-1,141,-1,-1
1337.jpg,-1,1,-1,-1
1338.jpg,-1,13,-1,-1
1339.jpg,-1,-1,-1,108
1340.jpg,-1,132,-1,74
1341.jpg,-1,54,-1,-1
1342.jpg,-1,181,209,-1
1343.jpg,-1,22,-1,-1
1344.jpg,-1,-1,-1,56
1345.jpg,-1,50,-1,77
1346.jpg,-1,108,-1,117
1347.jpg,-1,-1,-1,178
1348.jpg,-1,46,-1,32
1349.jpg,-1,-1,-1,76
1350.jpg,-1,31,-1,127
1351.jpg,-1,1,-1,143
1352.jpg,-1,151,-1,157
1353.jpg,-1,95,-1,113
1354.jpg,-1,-1,-1,76
1355.jpg,-1,27,-1,-1
1356.jpg,-1,176,-1,7
1357.jpg,-1,30,-1,91
1358.jpg,-1,76,-1,31
1359.jpg,-1,2,-1,97
1360.jpg,-1,54,-1,104
1361.jpg,-1,105,25,-1
1362.jpg,-1,96,-1,-1
1363.jpg,-1,-1,-1,135
1364.jpg,-1,250,-1,-1
1365.jpg,-1,-1,-1,42
1366.jpg,-1,34,-1,29
1367.jpg,-1,29,-1,-1
1368.jpg,-1,56,-1,-1
1369.jpg,-1,-1,-1,97
1370.jpg,-1,-1,-1,5
1371.jpg,-1,98,-1,-1
1372.jpg,-1,136,-1,-1
1373.jpg,-1,1,-1,110
1374.jpg,1,57,-1,-1
1375.jpg,-1,1,-1,121
1376.jpg,-1,151,-1,91
1377.jpg,-1,-1,-1,3
1378.jpg,-1,29,-1,44
1379.jpg,-1,52,-1,-1
1380.jpg,-1,254,-1,-1
1381.jpg,169,99,-1,12
1382.jpg,-1,103,-1,44
1383.jpg,-1,-1,-1,19
1384.jpg,-1,233,-1,80
1385.jpg,-1,1,-1,221
1386.jpg,-1,-1,-1,126
1387.jpg,-1,-1,-1,3
1388.jpg,-1,1,-1,71
1389.jpg,-1,58,-1,-1
1390.jpg,-1,52,-1,46
1391.jpg,-1,260,-1,22
1392.jpg,-1,-1,-1,240
1393.jpg,-1,48,-1,58
1394.jpg,-1,13,198,-1
1395.jpg,-1,99,-1,5
1396.jpg,-1,93,-1,123
1397.jpg,-1,81,-1,139
1398.jpg,-1,-1,-1,204
1399.jpg,182,93,-1,-1
1400.jpg,-1,154,-1,-1
1401.jpg,-1,31,-1,-1
1402.jpg,-1,61,-1,23
1403.jpg,-1,-1,-1,4
1404.jpg,-1,41,-1,-1
1405.jpg,-1,14,-1,176
1406.jpg,-1,-1,-1,119
1407.jpg,-1,53,-1,-1
1408.jpg,-1,-1,-1,1
1409.jpg,-1,125,-1,100
1410.jpg,-1,169,-1,-1
1411.jpg,-1,13,-1,12
1412.jpg,-1,-1,-1,1
1413.jpg,-1,1,-1,1
1414.jpg,-1,124,-1,147
1415.jpg,-1,166,-1,18
1416.jpg,-1,58,-1,-1
1417.jpg,-1,33,-1,117
1418.jpg,-1,45,-1,138
1419.jpg,-1,136,-1,214
1420.jpg,-1,1,-1,102
1421.jpg,-1,48,-1,59
1422.jpg,-1,32,-1,81
1423.jpg,-1,182,-1,-1
1424.jpg,-1,1,-1,44
1425.jpg,-1,58,-1,-1
1426.jpg,-1,123,-1,-1
1427.jpg,-1,55,-1,35
1428.jpg,-1,234,-1,143
1429.jpg,-1,217,-1,57
1430.jpg,-1,113,-1,57
1431.jpg,-1,73,-1,-1
1432.jpg,-1,-1,-1,113
1433.jpg,-1,-1,-1,8
1434.jpg,-1,1,-1,68
1435.jpg,-1,149,-1,133
1436.jpg,-1,1,-1,-1
1437.jpg,-1,154,-1,-1
1438.jpg,-1,-1,-1,79
1439.jpg,-1,-1,-1,69
1440.jpg,-1,-1,-1,9
1441.jpg,-1,90,-1,-1
1442.jpg,-1,11,-1,-1
1443.jpg,-1,1,-1,103
1444.jpg,-1,2,-1,104
1445.jpg,-1,133,-1,133
1446.jpg,-1,29,-1,-1
1447.jpg,-1,201,-1,-1
1448.jpg,-1,43,-1,56
1449.jpg,-1,-1,-1,17
1450.jpg,-1,-1,-1,73
1451.jpg,-1,29,-1,47
1452.jpg,-1,175,-1,-1
1453.jpg,-1,-1,-1,25
1454.jpg,-1,107,-1,141
1455.jpg,-1,54,-1,111
1456.jpg,-1,-1,-1,108
1457.jpg,-1,10,-1,96
1458.jpg,-1,-1,-1,26
1459.jpg,-1,-1,-1,139
1460.jpg,-1,27,-1,-1
1461.jpg,-1,28,-1,126
1462.jpg,-1,-1,-1,15
1463.jpg,-1,77,-1,170
1464.jpg,-1,-1,-1,1
1465.jpg,-1,21,-1,1
1466.jpg,-1,-1,-1,58
1467.jpg,-1,112,-1,163
1468.jpg,-1,113,-1,21
1469.jpg,-1,1,-1,146
1470.jpg,-1,40,-1,-1
1471.jpg,-1,31,-1,86
1472.jpg,-1,180,-1,-1
1473.jpg,-1,115,-1,-1
1474.jpg,-1,3,-1,74
1475.jpg,-1,79,-1,49
1476.jpg,-1,139,-1,1
1477.jpg,-1,77,-1,-1
1478.jpg,-1,-1,-1,22
1479.jpg,-1,182,-1,-1
1480.jpg,-1,-1,-1,63
1481.jpg,-1,-1,-1,27
1482.jpg,-1,20,-1,-1
1483.jpg,-1,87,-1,-1
1484.jpg,-1,55,-1,89
1485.jpg,-1,-1,-1,16
1486.jpg,-1,5,-1,69
1487.jpg,-1,189,-1,-1
1488.jpg,-1,17,-1,38
1489.jpg,-1,109,-1,222
1490.jpg,1,118,-1,89
1491.jpg,-1,1,-1,110
1492.jpg,4,161,-1,79
1493.jpg,-1,205,-1,33
1494.jpg,-1,28,-1,1
1495.jpg,-1,151,-1,8
1496.jpg,-1,26,-1,-1
1497.jpg,-1,1,-1,155
1498.jpg,-1,105,-1,150
1499.jpg,-1,124,-1,98
1500.jpg,2,93,-1,114
1501.jpg,-1,1,-1,-1
1502.jpg,-1,58,-1,30
1503.jpg,-1,1,-1,112
1504.jpg,-1,34,-1,42
1505.jpg,-1,20,-1,-1
1506.jpg,-1,74,-1,110
1507.jpg,-1,-1,-1,158
1508.jpg,-1,-1,-1,13
1509.jpg,-1,-1,-1,105
1510.jpg,-1,-1,-1,25
1511.jpg,-1,20,-1,84
1512.jpg,-1,1,-1,98
1513.jpg,-1,139,-1,-1
1514.jpg,-1,96,-1,-1
1515.jpg,173,94,126,-1
1516.jpg,-1,156,-1,128
1517.jpg,-1,58,-1,13
1518.jpg,-1,-1,-1,4
1519.jpg,-1,1,-1,-1
1520.jpg,-1,241,-1,176
1521.jpg,-1,76,-1,43
1522.jpg,-1,41,-1,4
1523.jpg,-1,1,-1,120
1524.jpg,-1,-1,-1,7
1525.jpg,-1,9,-1,116
1526.jpg,-1,53,-1,72
1527.jpg,-1,175,-1,26
1528.jpg,-1,104,-1,-1
1529.jpg,-1,-1,-1,7
1530.jpg,-1,169,-1,10
1531.jpg,-1,18,-1,46
1532.jpg,-1,152,-1,11
1533.jpg,-1,60,-1,83
1534.jpg,-1,114,-1,15
1535.jpg,-1,59,-1,47
1536.jpg,-1,58,-1,102
1537.jpg,-1,15,-1,145
1538.jpg,-1,22,-1,-1
1539.jpg,-1,-1,-1,16
1540.jpg,-1,43,-1,42
1541.jpg,-1,-1,-1,5
1542.jpg,-1,133,-1,-1
1543.jpg,-1,11,-1,89
1544.jpg,-1,28,-1,-1
1545.jpg,-1,3,-1,64
1546.jpg,9,80,-1,86
1547.jpg,-1,41,-1,-1
1548.jpg,-1,42,-1,-1
1549.jpg,-1,59,-1,33
1550.jpg,-1,128,-1,116
1551.jpg,156,-1,-1,-1
1552.jpg,-1,53,-1,105
1553.jpg,-1,1,-1,65
1554.jpg,-1,169,-1,61
1555.jpg,-1,20,-1,62
1556.jpg,-1,-1,-1,90
1557.jpg,-1,8,-1,162
1558.jpg,-1,-1,-1,18
1559.jpg,-1,1,-1,98
1560.jpg,-1,43,-1,76
1561.jpg,-1,38,-1,23
1562.jpg,-1,177,-1,24
1563.jpg,146,30,-1,108
1564.jpg,-1,95,-1,165
1565.jpg,-1,27,-1,151
1566.jpg,-1,11,-1,83
1567.jpg,-1,40,-1,72
1568.jpg,-1,1,-1,145
1569.jpg,-1,49,-1,113
1570.jpg,-1,156,-1,11
1571.jpg,-1,10,-1,74
1572.jpg,-1,21,-1,95
1573.jpg,-1,52,-1,94
1574.jpg,-1,130,-1,-1
1575.jpg,-1,5,-1,-1
1576.jpg,-1,41,-1,94
1577.jpg,-1,20,-1,-1
1578.jpg,-1,52,-1,123
1579.jpg,-1,27,-1,124
1580.jpg,-1,39,-1,28
1581.jpg,-1,35,-1,96
1582.jpg,-1,101,-1,-1
1583.jpg,-1,93,-1,-1
1584.jpg,-1,100,-1,-1
1585.jpg,-1,91,-1,-1
1586.jpg,-1,154,-1,37
1587.jpg,-1,43,-1,71
1588.jpg,-1,-1,-1,63
1589.jpg,-1,-1,-1,148
1590.jpg,-1,4,-1,106
1591.jpg,-1,169,-1,-1
1592.jpg,115,38,-1,63
1593.jpg,-1,-1,-1,52
1594.jpg,-1,-1,-1,1
1595.jpg,-1,-1,-1,115
1596.jpg,-1,-1,-1,106
1597.jpg,-1,12,-1,-1
1598.jpg,-1,17,-1,141
1599.jpg,-1,-1,-1,58
1600.jpg,-1,-1,-1,16
1601.jpg,-1,155,-1,-1
1602.jpg,-1,2,-1,17
1603.jpg,-1,60,-1,74
1604.jpg,-1,34,-1,58
1605.jpg,-1,10,-1,85
1606.jpg,-1,-1,-1,94
1607.jpg,-1,71,-1,135
1608.jpg,-1,88,-1,-1
1609.jpg,-1,35,-1,-1
1610.jpg,-1,45,-1,-1
1611.jpg,-1,-1,-1,13
1612.jpg,-1,-1,-1,6
1613.jpg,-1,7,-1,107
1614.jpg,-1,112,-1,113
1615.jpg,-1,11,-1,-1
1616.jpg,-1,82,-1,-1
1617.jpg,-1,-1,-1,1
1618.jpg,-1,-1,-1,73
1619.jpg,-1,-1,-1,6
1620.jpg,-1,135,-1,3
1621.jpg,-1,19,-1,22
1622.jpg,-1,27,-1,-1
1623.jpg,-1,178,-1,-1
1624.jpg,-1,1,-1,17
1625.jpg,-1,105,-1,163
1626.jpg,-1,14,-1,72
1627.jpg,-1,105,-1,117
1628.jpg,-1,124,-1,98
1629.jpg,-1,99,-1,30
1630.jpg,-1,166,-1,2
1631.jpg,-1,13,-1,42
1632.jpg,-1,31,-1,130
1633.jpg,-1,-1,-1,13
1634.jpg,-1,127,-1,123
1635.jpg,66,115,-1,-1
1636.jpg,-1,1,-1,78
1637.jpg,-1,3,-1,60
1638.jpg,-1,-1,-1,35
1639.jpg,-1,72,-1,117
1640.jpg,-1,89,-1,-1
1641.jpg,-1,41,-1,-1
1642.jpg,-1,69,-1,152
1643.jpg,-1,-1,-1,13
1644.jpg,-1,3,-1,76
1645.jpg,-1,-1,-1,65
1646.jpg,-1,-1,-1,66
1647.jpg,-1,-1,-1,66
1648.jpg,-1,18,-1,-1
1649.jpg,-1,1,-1,122
1650.jpg,-1,54,-1,100
1651.jpg,-1,114,-1,-1
1652.jpg,-1,20,-1,-1
